# A new generation of Standard Solar Models
# arxiv:1611.09867 
#
# Sound speed and density of the AGSS09met model (units = cgs)
#
# Mass     Radius  Csound     Rho 
0.2901247  0.18500 4.6541e+07 4.0623e+01
0.2916060  0.18550 4.6507e+07 4.0431e+01
0.2930877  0.18600 4.6473e+07 4.0238e+01
0.2945707  0.18650 4.6439e+07 4.0047e+01
0.2960543  0.18700 4.6405e+07 3.9856e+01
0.2975386  0.18750 4.6371e+07 3.9665e+01
0.2990242  0.18800 4.6336e+07 3.9476e+01
0.3005102  0.18850 4.6302e+07 3.9287e+01
0.3019970  0.18900 4.6268e+07 3.9099e+01
0.3034847  0.18950 4.6234e+07 3.8912e+01
0.3049729  0.19000 4.6200e+07 3.8725e+01
0.3064622  0.19050 4.6165e+07 3.8540e+01
0.3079515  0.19100 4.6131e+07 3.8354e+01
0.3094421  0.19150 4.6097e+07 3.8170e+01
0.3109327  0.19200 4.6062e+07 3.7986e+01
0.3124244  0.19250 4.6028e+07 3.7804e+01
0.3139162  0.19300 4.5993e+07 3.7621e+01
0.3154088  0.19350 4.5959e+07 3.7440e+01
0.3169017  0.19400 4.5924e+07 3.7259e+01
0.3183954  0.19450 4.5890e+07 3.7079e+01
0.3198894  0.19500 4.5855e+07 3.6900e+01
0.3213835  0.19550 4.5821e+07 3.6721e+01
0.3228783  0.19600 4.5786e+07 3.6543e+01
0.3243735  0.19650 4.5752e+07 3.6366e+01
0.3258687  0.19700 4.5717e+07 3.6189e+01
0.3273644  0.19750 4.5683e+07 3.6013e+01
0.3288603  0.19800 4.5648e+07 3.5838e+01
0.3303565  0.19850 4.5613e+07 3.5663e+01
0.3318530  0.19900 4.5579e+07 3.5489e+01
0.3333496  0.19950 4.5544e+07 3.5316e+01
0.3348466  0.20000 4.5509e+07 3.5144e+01
0.3363435  0.20050 4.5475e+07 3.4972e+01
0.3378406  0.20100 4.5440e+07 3.4800e+01
0.3393378  0.20150 4.5405e+07 3.4630e+01
0.3408351  0.20200 4.5371e+07 3.4460e+01
0.3423324  0.20250 4.5336e+07 3.4291e+01
0.3438298  0.20300 4.5301e+07 3.4123e+01
0.3453271  0.20350 4.5266e+07 3.3955e+01
0.3468244  0.20400 4.5232e+07 3.3788e+01
0.3483217  0.20450 4.5197e+07 3.3621e+01
0.3498189  0.20500 4.5162e+07 3.3455e+01
0.3513159  0.20550 4.5127e+07 3.3291e+01
0.3528129  0.20600 4.5093e+07 3.3126e+01
0.3543099  0.20650 4.5058e+07 3.2962e+01
0.3558063  0.20700 4.5023e+07 3.2799e+01
0.3573027  0.20750 4.4988e+07 3.2637e+01
0.3587992  0.20800 4.4954e+07 3.2474e+01
0.3602951  0.20850 4.4919e+07 3.2313e+01
0.3617908  0.20900 4.4884e+07 3.2153e+01
0.3632862  0.20950 4.4849e+07 3.1993e+01
0.3647812  0.21000 4.4815e+07 3.1834e+01
0.3662762  0.21050 4.4780e+07 3.1674e+01
0.3677701  0.21100 4.4745e+07 3.1517e+01
0.3692640  0.21150 4.4711e+07 3.1360e+01
0.3707579  0.21200 4.4676e+07 3.1203e+01
0.3722509  0.21250 4.4641e+07 3.1047e+01
0.3737433  0.21300 4.4607e+07 3.0892e+01
0.3752357  0.21350 4.4572e+07 3.0737e+01
0.3767277  0.21400 4.4537e+07 3.0582e+01
0.3782185  0.21450 4.4503e+07 3.0429e+01
0.3797093  0.21500 4.4468e+07 3.0276e+01
0.3811993  0.21550 4.4434e+07 3.0124e+01
0.3826884  0.21600 4.4399e+07 2.9973e+01
0.3841776  0.21650 4.4364e+07 2.9821e+01
0.3856652  0.21700 4.4330e+07 2.9671e+01
0.3871523  0.21750 4.4295e+07 2.9522e+01
0.3886394  0.21800 4.4260e+07 2.9373e+01
0.3901263  0.21850 4.4226e+07 2.9224e+01
0.3916107  0.21900 4.4191e+07 2.9076e+01
0.3930951  0.21950 4.4157e+07 2.8929e+01
0.3945795  0.22000 4.4122e+07 2.8782e+01
0.3960625  0.22050 4.4087e+07 2.8636e+01
0.3975434  0.22100 4.4053e+07 2.8492e+01
0.3990242  0.22150 4.4018e+07 2.8348e+01
0.4005051  0.22200 4.3984e+07 2.8203e+01
0.4019860  0.22250 4.3949e+07 2.8059e+01
0.4034655  0.22300 4.3914e+07 2.7915e+01
0.4049417  0.22350 4.3880e+07 2.7774e+01
0.4064178  0.22400 4.3845e+07 2.7633e+01
0.4078940  0.22450 4.3811e+07 2.7492e+01
0.4093702  0.22500 4.3776e+07 2.7350e+01
0.4108456  0.22550 4.3742e+07 2.7209e+01
0.4123174  0.22600 4.3707e+07 2.7071e+01
0.4137892  0.22650 4.3673e+07 2.6932e+01
0.4152609  0.22700 4.3638e+07 2.6793e+01
0.4167299  0.22750 4.3604e+07 2.6656e+01
0.4181979  0.22800 4.3569e+07 2.6519e+01
0.4196659  0.22850 4.3535e+07 2.6383e+01
0.4211327  0.22900 4.3500e+07 2.6247e+01
0.4225962  0.22950 4.3466e+07 2.6112e+01
0.4240598  0.23000 4.3432e+07 2.5978e+01
0.4255233  0.23050 4.3397e+07 2.5843e+01
0.4269867  0.23100 4.3363e+07 2.5709e+01
0.4284449  0.23150 4.3329e+07 2.5577e+01
0.4299032  0.23200 4.3294e+07 2.5445e+01
0.4313615  0.23250 4.3260e+07 2.5313e+01
0.4328198  0.23300 4.3226e+07 2.5181e+01
0.4342732  0.23350 4.3191e+07 2.5051e+01
0.4357254  0.23400 4.3157e+07 2.4922e+01
0.4371775  0.23450 4.3123e+07 2.4793e+01
0.4386297  0.23500 4.3089e+07 2.4664e+01
0.4400818  0.23550 4.3054e+07 2.4534e+01
0.4415293  0.23600 4.3020e+07 2.4407e+01
0.4429752  0.23650 4.2986e+07 2.4280e+01
0.4444210  0.23700 4.2952e+07 2.4153e+01
0.4458668  0.23750 4.2918e+07 2.4027e+01
0.4473078  0.23800 4.2884e+07 2.3902e+01
0.4487478  0.23850 4.2850e+07 2.3777e+01
